rank	cluster_id	n_assigned	usage_pct	cum_pct	monosemanticity	dist_min	dist_p50	domain	top_tokens
577	1096	262	0.053	67.113	1.0	302.6817	475.5039	web:58%	.
578	1285	262	0.053	67.166	0.024	410.7451	685.4429	code:55%	 Model  Graph Key Group  Event  List
579	1442	262	0.053	67.22	0.312	301.0166	520.1797	web:55%	 we  you We  We  they “We
580	165	261	0.053	67.273	0.666	194.7949	392.7085	code:96%	#  *     ##    //
581	1667	261	0.053	67.326	0.118	410.4761	686.4141	math:98%	2 1 (x pi 0 mu
582	33	260	0.053	67.379	0.185	366.7998	624.3628	math:67%	1 2 3 8 4 5
583	277	260	0.053	67.432	0.509	305.355	521.9712	code:80%	 def def  import \tdef function  void
584	868	260	0.053	67.485	1.0	310.627	466.7402	pile:93%	.
585	890	260	0.053	67.537	0.195	317.6836	521.7988	wiki:46%	 one  part  variety  number  age  course
586	5	258	0.052	67.59	0.259	298.0703	560.9883	code:97%	 + ': ',  %  = ",
587	250	258	0.052	67.642	0.025	291.7227	579.8115	code:33%	 EX _PRE .S _M OL ER
588	368	257	0.052	67.695	0.115	390.4023	575.54	wiki:33%	 trans  ex  ad  per  Ex  Com
589	449	257	0.052	67.747	0.047	259.7325	490.6943	wiki:68%	 city  town  region  area  centre  house
590	143	256	0.052	67.799	0.367	345.605	491.3413	math:98%	\n\n \n .\n\n .\n ...\n\n :\n\n
591	668	256	0.052	67.851	0.016	421.3711	626.1372	pile:52%	 Studio u  Mac  Windows  Server JS
592	1083	256	0.052	67.903	0.849	345.8403	536.5474	web:58%	. ! ? ).    Make
593	1463	256	0.052	67.955	0.344	370.2773	566.2177	code:85%	 '  " (' (" =" /
594	1755	256	0.052	68.007	1.0	266.6089	449.8901	math:64%	.
595	1933	256	0.052	68.059	0.447	314.5205	558.7745	math:94%	.\n\n \n\n :\n\n )\n\n .\n ).\n\n
596	153	255	0.052	68.111	0.341	313.274	562.4921	wiki:52%	 and  of  as  by  or  called
597	224	255	0.052	68.163	0.082	292.4272	533.0909	wiki:55%	 Ada a berg ene  Austin  Atlas
598	667	255	0.052	68.215	0.023	283.0239	507.9644	wiki:57%	 Adrian ah ius us a ton
599	414	254	0.052	68.267	0.044	336.4839	589.8735	wiki:43%	 As  Ab Ath ab ag anyak
600	462	254	0.052	68.318	0.221	289.292	510.586	math:84%	 can  to  not  will  should  would
601	962	254	0.052	68.37	0.024	246.6597	485.5166	code:98%	th (slot .time  view _lat  device
602	921	253	0.051	68.421	0.032	444.2349	739.8452	code:81%	 Island  number Tracking ms Focus amber
603	1345	253	0.051	68.473	0.92	357.1465	522.5986	pile:79%	 a  A A
604	1694	253	0.051	68.524	0.201	371.7403	597.7817	wiki:42%	 sub  super  non  inter  hyper  micro
605	1894	253	0.051	68.576	0.509	354.6465	566.6544	wiki:73%	 as  and  elected  becomes  appointed  As
606	878	252	0.051	68.627	0.358	138.5586	212.501	code:100%	\n  -*-\n .\n\n  -*-\n\n \n\n />.\n\n
607	1384	252	0.051	68.678	0.615	234.4482	424.1279	code:95%	', ",  == ': '),  :
608	1443	252	0.051	68.73	0.144	364.5879	647.3378	math:85%	:  , $, . • )
609	1582	251	0.051	68.781	0.079	292.0459	531.833	code:90%	 parser .path weets _kwargs  time _parser
610	1832	251	0.051	68.832	0.412	305.1543	492.1778	math:97%	 =  +  -  <  >  &=
611	90	249	0.051	68.882	0.955	363.6436	618.7783	wiki:48%	 (  "
612	328	248	0.05	68.933	0.232	223.6826	317.5547	code:95%	 not  useful  writing  copy  restriction  notice
613	923	248	0.05	68.983	0.007	278.6314	476.6245	code:89%	 HttpResponse  Message Transaction  Empty  Text  Data
614	924	248	0.05	69.034	0.162	323.8282	451.6338	code:82%	 OR ,  THE  ANY  NOT  OF
615	1073	248	0.05	69.084	0.327	441.5205	747.8291	web:29%	% ) " ” ' ’
616	1483	248	0.05	69.135	0.24	352.1084	616.2695	web:47%	 who  he  she  She  He  God
617	351	247	0.05	69.185	0.241	325.9062	484.4117	wiki:99%	 ;  ,  (; , ),  (),
618	535	247	0.05	69.235	0.756	165.0186	298.8779	code:99%	import  import #import
619	912	247	0.05	69.285	0.015	413.9951	653.2709	wiki:50%	 I ese a  Burton ian  France
620	1484	247	0.05	69.336	0.046	346.2193	563.0536	math:44%	 Chapter  Model Step  Outlook Part  number
621	1887	247	0.05	69.386	0.05	243.6426	509.1508	code:97%	name password high low user mid
622	980	246	0.05	69.436	0.255	366.6899	546.2529	wiki:61%	 after  After  before  until  since  for
623	1504	246	0.05	69.486	0.105	425.3828	725.4634	pile:34%	 = : ", ', ;  #
624	1082	245	0.05	69.536	0.016	410.0352	624.5278	pile:94%	 cells  mutation ity  disease le 1
625	1378	245	0.05	69.586	0.02	477.1607	725.3467	code:49%	Lists  django  datetime 1 .redis  json
626	48	244	0.05	69.635	0.089	456.7217	797.4346	math:77%	2 x /d  kW 3 1
627	610	243	0.049	69.685	0.043	420.2256	688.8247	web:40%	D  IT L TR  UPS 2
628	1640	243	0.049	69.734	0.014	304.4883	496.7509	code:98%	gettext  reverse  test z  os  static
629	509	242	0.049	69.783	0.048	292.0732	618.5786	pile:84%	 CD  PL  NS  GH  CO  PH
630	620	242	0.049	69.833	0.859	269.1309	447.3217	web:43%	 of  among Of  Of  along  through
631	1046	242	0.049	69.882	0.039	213.8857	414.4233	code:94%	.  
632	34	241	0.049	69.931	0.37	156.2637	272.8311	code:97%	.path  os (os (sys os .sys
633	57	241	0.049	69.98	0.031	232.4917	510.3247	pile:30%	.  David  &  John 1  Joseph
634	1204	241	0.049	70.029	0.206	261.1582	491.9082	wiki:66%	 from  of  since  to  and  until
635	1717	241	0.049	70.078	0.943	148.9258	255.8369	code:100%	\n )\n  *\n
636	1789	241	0.049	70.127	0.426	320.4194	557.1714	wiki:73%	). ".  . ." ").  ().
637	1057	240	0.049	70.176	0.12	425.6514	596.0391	pile:93%	3 6 5 7 2 10
638	1356	240	0.049	70.225	0.303	291.7134	567.4687	math:90%	 this  that  following  these  Which  what
639	1719	240	0.049	70.273	0.101	386.4658	610.8271	math:98%	1 (x 0 2 _n x
640	1753	240	0.049	70.322	0.191	378.7305	591.627	math:94%	2 1 3 4 0  x
641	151	239	0.049	70.371	0.365	261.4302	435.0449	math:48%	'm  am  was  been ’m  not
642	257	239	0.049	70.419	0.284	278.8125	478.8769	code:100%	                                         
643	585	239	0.049	70.468	0.067	413.3779	671.7754	code:38%	 XML  JSON  SQL  Django  API  Java
644	731	239	0.049	70.517	0.053	400.0108	609.4097	math:40%	 which  that  files  strings  attributes  cases
645	1246	239	0.049	70.565	0.016	288.8237	575.9146	math:44%	 below  time  enough  them  it  fine
646	1958	239	0.049	70.614	0.148	363.9976	600.5045	code:78%	 '/  "/ =' :// (' ('/
647	390	238	0.048	70.662	0.277	277.4375	537.6533	web:40%	 for  over  of  spent  by  with
648	1465	238	0.048	70.711	0.131	303.7412	491.4844	math:93%	n _n x p a k
649	1557	238	0.048	70.759	0.335	308.8575	530.9922	code:92%	0 1 2 [index [i 6
650	38	237	0.048	70.807	0.047	390.9301	640.8751	code:89%	global 2 .rb .py .xml .txt
651	1413	237	0.048	70.856	0.955	251.2236	392.9722	wiki:88%	  –
652	1627	237	0.048	70.904	1.0	268.583	486.3095	web:57%	.
653	533	236	0.048	70.952	0.017	437.0342	715.9429	code:88%	 fil  des am fin _v _exp
654	638	236	0.048	71.0	0.735	387.9209	578.6104	pile:81%	 a  A
655	333	235	0.048	71.048	0.359	340.6602	514.4482	math:95%	.\n\n \n\n :\n\n \n .\n ?\n\n
656	714	235	0.048	71.095	0.337	183.8618	431.5215	math:81%	1 2 3 4 5 6
657	639	234	0.048	71.143	0.078	214.8701	441.4776	code:96%	=True 1  None  True 2  False
658	716	234	0.048	71.191	0.955	136.3037	255.8281	code:100%	\n ))\n\n
659	1971	234	0.048	71.238	0.011	405.9331	705.687	code:67%	and /j .g ro  sw gu
660	1159	233	0.047	71.286	0.038	281.2212	518.9648	code:100%	 class  functions  module  model  implementation  classes
661	1190	233	0.047	71.333	0.149	384.125	665.4355	math:32%	 self  cross -to -of  real  half
662	1690	233	0.047	71.38	0.469	417.1162	731.8203	wiki:25%	 "  “  '  ‘  (  ("
663	1715	233	0.047	71.428	0.818	441.2715	768.3506	wiki:56%	, ), ., ," ", "),
664	1861	233	0.047	71.475	0.29	381.728	724.062	pile:58%	.\n \n\n .\n\n \n :\n\n :\n
665	13	232	0.047	71.522	0.013	451.1147	627.3477	code:78%	 documentation Test  Client  Class Helper  Namespace
666	1834	232	0.047	71.57	0.074	227.0547	434.1494	code:100%	ib .utils .models 3 f .lib
667	682	231	0.047	71.616	0.042	327.585	554.3839	math:36%	 integr  cultiv  oscill  conson  estim ut
668	746	231	0.047	71.663	0.089	392.5586	653.6001	code:71%	n p f  j  t s
669	748	231	0.047	71.71	0.371	295.3545	557.1162	math:91%	 =  +  -  *  <  –
670	1344	231	0.047	71.757	0.219	238.7192	450.2378	code:48%	0 1 255 128 2 5
671	1357	231	0.047	71.804	0.055	279.8438	536.7305	code:88%	.core erver fl .ops .edit f
672	1844	231	0.047	71.851	1.0	363.1973	483.125	web:70%	.
673	1877	231	0.047	71.898	0.802	268.9804	462.2237	wiki:49%	 is  also  are  was  currently  now
674	212	230	0.047	71.945	0.027	350.9975	653.2979	web:37%	 US  AM Q  USA  AV PL
675	1587	230	0.047	71.992	0.437	266.3486	501.1504	math:50%	 how  How How how  so  else
676	879	229	0.047	72.039	0.103	367.6279	630.7011	math:97%	 x x 0  e  y rho
677	1012	229	0.047	72.085	0.27	355.3721	552.2207	math:95%	2 1 3 4 0 x
678	1581	229	0.047	72.132	0.345	365.1065	581.1534	web:52%	 they  you  we  They  who They
679	4	228	0.046	72.178	0.059	257.8057	458.1772	code:94%	.IntegerField .lower .strip .read lower .items
680	406	228	0.046	72.225	1.0	273.1328	409.6679	wiki:93%	.
681	489	228	0.046	72.271	0.121	343.2217	605.7344	code:99%	 self (self  config self lyph parent
682	911	228	0.046	72.317	0.328	321.5122	544.7231	web:55%	 you  we  We  You we you
683	581	227	0.046	72.363	0.014	353.5854	731.1377	code:62%	_date _linux genre _time  batch id
684	665	227	0.046	72.41	0.682	259.247	478.8125	wiki:61%	 in  of  to  from  outside  near
685	768	227	0.046	72.456	0.258	361.8672	566.4902	pile:51%	.\n .\n\n \n\n :\n\n \n ?\n
686	888	226	0.046	72.502	0.065	335.0669	629.541	web:88%	 of  and  for  that  to  as
687	1462	226	0.046	72.548	0.415	443.0278	642.6401	pile:97%	                                                       
688	1947	226	0.046	72.594	0.457	246.9365	425.6963	web:56%	 you  You You you  they “You
689	623	224	0.046	72.639	0.177	251.8086	472.8286	code:38%	0 1 2 3 10 31
690	739	224	0.046	72.685	1.0	69.6504	151.8164	code:100%	import
691	1205	224	0.046	72.73	0.164	250.4531	439.9092	math:96%	0 1 2 3 n fty
692	1220	224	0.046	72.776	1.0	305.6089	462.4658	wiki:55%	 
693	403	223	0.045	72.821	1.0	260.8311	446.4404	pile:55%	.
694	576	223	0.045	72.867	0.271	307.5293	639.3497	code:100%	\n .\n """\n .\n\n \n\n '''\n
695	1538	223	0.045	72.912	0.955	352.4483	575.6895	wiki:67%	 (  [
696	756	222	0.045	72.957	0.449	326.2071	511.4814	pile:83%	.\n\n \n\n ?\n\n !\n\n :\n\n )\n\n
697	1328	222	0.045	73.002	0.158	398.4795	612.3741	math:95%	n t 0 1 m  x
698	1795	222	0.045	73.048	0.19	161.8545	309.3164	code:99%	(object .TestCase .Model TestCase Base (TestCase
699	148	221	0.045	73.092	0.1	219.7764	412.376	math:98%	3 6 7 0 9 2
700	288	221	0.045	73.137	0.021	432.145	707.9273	pile:44%	 err Explicit Title Left box No
701	990	221	0.045	73.182	0.102	469.418	691.9579	web:47%	1 2 0 3 5 4
702	1023	221	0.045	73.227	0.038	348.0987	560.9252	code:91%	(data (self (e  self (item (config
703	1125	221	0.045	73.272	0.049	329.6933	508.8716	math:38%	2 (s oc R  Edition 0
704	239	220	0.045	73.317	0.028	212.5742	393.6513	code:100%	_ops  config _util  logger  util _lib
705	1152	220	0.045	73.362	0.789	167.7285	261.9316	wiki:98%	.\n\n ).\n\n  .\n\n ".\n\n ."\n\n  \n\n
706	1382	220	0.045	73.407	0.955	324.4766	540.6621	code:100%	,  
707	352	219	0.045	73.451	0.284	213.0195	420.7734	math:100%	 =  -  + pm cdot  ,
708	459	219	0.045	73.496	0.032	351.9189	651.6968	code:50%	1 .length 0  err  index  nil
709	654	219	0.045	73.54	0.071	239.1802	491.6342	wiki:48%	 world  Earth  today  country  year  Christie
710	1439	219	0.045	73.585	0.584	320.6777	609.7485	math:36%	 and  but  so  now  still  just
711	1770	219	0.045	73.629	0.467	341.1739	549.833	math:68%	? ). ! ) ...  ?
712	1794	219	0.045	73.674	0.334	188.7363	361.8735	code:99%	/or  and  to , #  
713	86	218	0.044	73.718	0.884	228.5703	431.8174	wiki:68%	 in  In in In
714	272	218	0.044	73.763	0.039	276.5488	497.7173	wiki:39%	C A D I U M
715	344	218	0.044	73.807	0.52	307.1924	507.7554	code:94%	#      *  *          
716	856	218	0.044	73.851	0.109	345.312	523.646	math:61%	Thanks  Thanks  you Hi  thanks Yes
717	1433	218	0.044	73.896	0.068	245.6108	418.1933	code:97%	kwargs (request args  index 2  name
718	0	217	0.044	73.94	0.368	345.4897	546.6666	code:87%	 # # :  """  -  *
719	273	217	0.044	73.984	0.064	243.4346	450.2886	code:92%	 Inc  Corporation  Authors  LLC  Ltd  Project
720	354	217	0.044	74.028	0.395	383.293	531.4937	code:89%	                                              
721	993	217	0.044	74.072	0.105	224.6089	345.748	code:95%	 WARRANTY  but  BASIS  KIND , but
722	1122	217	0.044	74.116	0.901	158.5801	291.3467	code:100%	             
723	1447	216	0.044	74.16	0.481	367.982	531.6812	code:89%	#  #     // : ///
724	202	215	0.044	74.204	0.281	301.9468	519.6968	code:86%	0 1 5 100 2 4
725	677	215	0.044	74.248	0.389	402.6289	632.0722	math:97%	: ) ? •  ... $
726	1473	215	0.044	74.291	0.093	340.3213	530.7139	wiki:61%	n r h  Barb w f
727	296	214	0.044	74.335	0.542	238.8975	425.7285	wiki:83%	.\n\n \n \n\n ).\n\n  \n  \n\n
728	571	214	0.044	74.378	0.932	323.583	499.8428	wiki:71%	 an An an  An
729	821	214	0.044	74.422	0.186	348.6787	577.3784	wiki:50%	 T  K  G  N  V  J
730	927	214	0.044	74.466	0.156	295.5098	570.8564	math:97%	y 2 x n a _n
731	1020	214	0.044	74.509	0.128	302.9214	542.0064	math:49%	0 2 1 3 5 4
732	1562	214	0.044	74.553	0.035	309.2769	567.1133	code:73%	 x .argv  last  A .path _dict
733	342	213	0.043	74.596	0.475	342.334	532.9043	math:94%	$ )$ }$ $$ ]$  ,
734	393	213	0.043	74.639	1.0	270.5605	444.4463	math:71%	.
735	1021	213	0.043	74.683	0.665	274.0258	429.5728	wiki:93%	  –  ( /  –  μον
736	1704	213	0.043	74.726	0.214	378.8965	587.9087	code:99%	, ',                     ",  ,
737	1810	213	0.043	74.769	0.031	342.292	658.7568	web:85%	ating  Tank adium  First  Performance ino
738	306	212	0.043	74.812	0.332	281.9463	596.1279	web:39%	 have 've ’ve 't  never  you
739	1131	212	0.043	74.855	0.219	362.1689	598.3609	web:92%	 and  of  with  the  into  as
740	1224	212	0.043	74.899	0.11	212.1855	505.2695	pile:53%	.com 1 a .org .hpp name
741	1336	212	0.043	74.942	0.076	128.2988	248.6211	code:93%	5 4 1 3 0 6
742	1758	212	0.043	74.985	0.106	291.9053	525.9756	math:99%	right (x 1 x 0 3
743	1314	211	0.043	75.028	0.228	288.8105	456.8477	code:51%	://  (  "  ' },\n @
744	1829	211	0.043	75.071	0.281	415.8735	582.3506	math:94%	\n \n\n :\n\n $\n $\n\n :\n
745	501	210	0.043	75.113	0.073	275.6783	410.3877	code:96%	 matplotlib  unittest  urllib  pandas  tensorflow  asyncio
746	1496	210	0.043	75.156	0.219	326.7979	558.2119	wiki:69%	 it  It  which  that  who  also
747	1687	210	0.043	75.199	0.027	295.0362	492.3428	code:97%	et 3  pandas .config  config pe
748	1712	210	0.043	75.242	0.015	309.4102	501.9951	code:99%	 main _path _args _name map _schema
749	422	209	0.043	75.284	0.167	250.8755	413.6958	code:95%	,  Boston  MA  Place 330  Suite
750	1260	209	0.043	75.327	0.121	410.0747	644.5175	pile:69%	 which  that  it  study ,  invention
751	1440	209	0.043	75.369	0.225	432.6113	658.9072	pile:60%	\n ,\n :\n "\n '\n .\n
752	1450	209	0.043	75.412	0.331	235.752	316.0747	code:92%	 License 3 0 2 1  LGPL
753	1889	209	0.043	75.454	0.09	418.8818	672.4326	code:48%	 . # ('  <  ' ](
754	1919	209	0.043	75.497	0.256	251.5537	481.043	code:92%	1 0 10 3 5 2
755	129	208	0.042	75.539	0.326	288.7363	476.2744	code:95%	 if  print  return  not if \tif
756	1320	208	0.042	75.581	1.0	265.1543	434.2715	math:98%	.
757	1423	208	0.042	75.624	0.111	334.125	520.0547	code:88%	property classmethod  pass abstractmethod  None 0
758	1841	208	0.042	75.666	0.516	260.9399	474.0957	wiki:100%	.\n \n .\n\n  \n ).\n ).\n\n
759	326	207	0.042	75.708	1.0	286.5508	469.5634	web:69%	.
760	381	207	0.042	75.75	0.323	184.8662	303.0429	code:100%	\n #\n .\n >\n .\n\n />.\n
761	770	207	0.042	75.792	0.083	414.5644	733.0455	wiki:44%	 n  m b  l  p  j
762	970	207	0.042	75.834	0.195	312.7154	535.3994	code:76%	._  ** .__  $  _  *
763	1521	207	0.042	75.876	0.127	446.5029	638.5732	web:53%	5 1 10 24 20 2
764	1573	207	0.042	75.919	0.018	374.8594	632.1104	code:93%	 file s  hip  found  exception  first
765	1954	207	0.042	75.961	0.793	327.5522	480.7363	wiki:69%	 the  its 's ’s  The the
766	1479	206	0.042	76.003	0.008	404.1528	605.2969	web:72%	 etc 's  India  else  mom  needs
767	332	205	0.042	76.044	0.172	401.8545	659.2349	math:67%	## : • . ### ).
768	1223	205	0.042	76.086	0.03	355.1245	641.3721	pile:86%	 h s  years  age  B  mg
769	1343	205	0.042	76.128	0.02	324.8989	516.4498	wiki:56%	 professional  football  tennis  baseball  film  computer
770	1797	205	0.042	76.169	0.031	199.2266	451.5605	wiki:90%	 company  community anger  village  film  episode
771	592	204	0.041	76.211	0.014	269.0483	448.5186	wiki:77%	 Prize  France  England  Award  America  Paris
772	141	203	0.041	76.252	0.075	443.2275	808.9042	pile:37%	g  alk n b c  Cp
773	1961	203	0.041	76.293	0.477	276.3374	726.3809	wiki:50%	) " ")  ) ” ')
774	17	202	0.041	76.335	0.139	367.0943	654.9024	math:75%	1 0 10 2 5 100
775	555	202	0.041	76.376	0.251	163.6191	376.4023	code:98%	 None  False  True  pass 1  continue
776	1596	202	0.041	76.417	0.496	216.3154	363.5127	code:95%	#        *    .\n\n
777	316	201	0.041	76.458	0.304	447.9463	706.2437	math:35%	) ] ' " > ()
778	1147	201	0.041	76.498	0.492	202.2978	354.959	math:100%	 \\  $\\ $\\ (\\ \\ {\\
779	208	200	0.041	76.539	0.101	325.1723	569.6821	math:36%	 No  al .m  FIG  Inc  Pat
780	220	200	0.041	76.58	1.0	329.0591	523.4956	web:82%	.
781	424	200	0.041	76.621	0.04	356.3589	618.9102	pile:36%	ry ore ly  conver ozy ios
782	687	200	0.041	76.661	0.403	237.9131	307.0718	code:96%	.org www /licenses /gpl /lgpl /mit
783	807	200	0.041	76.702	0.217	346.3003	587.2354	math:50%	't  would  you 'd  I ’t
784	1917	200	0.041	76.743	0.847	334.0854	517.1919	wiki:40%	 on  On on  From  down
785	1168	199	0.04	76.783	0.13	396.3833	693.1386	math:33%	 - ; :  /  =  …
786	1879	199	0.04	76.824	0.249	308.2412	516.169	pile:77%	.\n \n\n \n :\n\n  \n }\n\n
787	56	198	0.04	76.864	0.423	415.2729	680.2548	code:65%	 "  ' (" ('  (  [
788	518	198	0.04	76.904	0.013	277.1446	445.6211	code:100%	_helper .events .config _component _model um
789	1272	198	0.04	76.944	0.079	353.4746	614.9468	web:49%	5 100 20 4 40 2
790	1387	198	0.04	76.985	0.188	477.3711	705.6596	code:70%	\n )\n \n\n .")\n '\n ")\n
791	1592	198	0.04	77.025	0.249	424.4717	693.2393	web:44%	 we  they  We  who  They  you
792	430	197	0.04	77.065	0.03	327.5737	522.0093	wiki:50%	 All ian  Anglo  American  Saudi  Black
793	1154	197	0.04	77.105	0.215	378.9761	636.0176	pile:50%	                             
794	1552	197	0.04	77.145	0.092	496.0103	844.3672	code:84%	/m _l .t _h _p _n
795	1819	197	0.04	77.185	0.084	411.4688	767.9438	math:99%	align 2 array  e right 1
796	105	196	0.04	77.225	0.121	221.8721	496.3847	wiki:53%	1 2 5 4 3 6
797	683	196	0.04	77.265	0.38	263.7256	400.9102	code:93%	 be  as  is #  are  hereby
798	684	196	0.04	77.305	0.009	320.851	588.0811	pile:39%	ism  International emia  Omar uda ughters
799	1042	196	0.04	77.345	1.0	374.9951	526.5889	pile:38%	.
800	1250	196	0.04	77.385	0.113	335.2715	590.689	math:97%	2 1 pi k 3 x
801	1406	196	0.04	77.424	0.018	252.581	508.8237	code:93%	 result .name _string  pars .message file
802	1645	196	0.04	77.464	0.029	264.7646	544.3403	wiki:61%	us ov ic uka ay anes
803	1708	196	0.04	77.504	0.143	344.2285	643.9785	pile:80%	\n ;\n "\n ,\n ;\n\n  }\n\n
804	188	195	0.04	77.544	0.277	342.9521	583.6298	code:87%	 '  " (' (" =" /
805	243	195	0.04	77.583	0.476	225.5498	420.2265	code:100%	\n\n \n\n\n  *\n\n ')\n\n )\n\n '\n\n
806	703	195	0.04	77.623	0.362	397.127	657.9502	wiki:39%	0 1 20 19 2 3
807	1520	195	0.04	77.663	0.277	150.0127	312.5713	code:98%	\n )\n ()\n ")\n \r\n ')\n
808	1553	195	0.04	77.702	0.098	406.564	622.0834	math:98%	1 2 0 3 � !
809	1622	195	0.04	77.742	0.014	333.0757	640.4829	math:63%	 etc _BORDER  species  details default  output
810	104	194	0.039	77.782	0.259	334.6846	504.7676	math:94%	\n\n :\n\n $\n\n \n .\n\n $\n
811	331	194	0.039	77.821	0.521	281.9863	465.54	code:63%	:// @  <  (< \\  '
812	507	194	0.039	77.861	0.208	287.6128	525.6498	web:45%	 last  this  every  past  next  each
813	853	194	0.039	77.9	0.33	253.0166	456.9316	math:99%	$$ }$ )$ $ .$ :$
814	228	193	0.039	77.939	0.387	212.2119	452.6211	wiki:53%	 such  well such  soon
815	1128	193	0.039	77.979	0.32	246.5068	406.9204	wiki:55%	 South  North  West  East  Central  Western
816	1130	193	0.039	78.018	0.602	314.1699	456.4433	code:100%	                                
817	1531	193	0.039	78.057	0.099	225.0918	475.3125	wiki:41%	1 5 7 3 4 6
818	661	192	0.039	78.096	0.02	384.8169	710.4248	code:62%	1  start _name 2 gamma name
819	758	192	0.039	78.135	0.054	345.8012	628.1035	wiki:36%	 se  mo  wa  he  fo  o
820	1258	192	0.039	78.174	0.17	264.8096	431.8305	code:83%	=True =False self 2 =int 255
821	1514	192	0.039	78.213	0.456	229.3472	433.2099	code:95%	) , :  -                    
822	1563	192	0.039	78.252	0.295	293.3926	562.4404	wiki:39%	 able  according  referred According  According  due
823	470	191	0.039	78.291	0.136	333.2295	671.0722	math:93%	 y  x x y 1 2
824	944	191	0.039	78.33	0.06	403.0898	648.5493	pile:53%	management 4 ref js jango /x
825	1534	191	0.039	78.369	0.365	234.9824	437.7715	code:100%	\n\n\n )\n\n\n \n\n ()\n\n\n __)\n\n\n }\n\n\n
826	831	190	0.039	78.408	0.177	158.9468	319.8105	wiki:92%	History ymology  life Description ography s
827	1912	190	0.039	78.446	0.275	438.5781	575.8594	code:99%	\n\n \n )\n\n ')\n\n \n\n\n ()\n\n
828	421	189	0.038	78.485	0.071	430.7539	699.4414	pile:61%	2  Ig  Ca  pep -D IP
829	488	189	0.038	78.523	0.011	279.6245	523.7842	code:73%	lo co o lod en abin
830	1028	189	0.038	78.561	0.279	297.5659	537.5904	code:81%	 ' (' ['  "  [  ('
831	1036	189	0.038	78.6	0.098	406.8745	597.562	pile:99%	3 4 2 5 6 1
832	1334	189	0.038	78.638	0.04	242.7402	443.5605	code:95%	(file (request .url _name (method _id
833	1678	189	0.038	78.677	0.952	306.2475	654.7778	math:35%	, .,
834	1709	189	0.038	78.715	0.018	396.8418	734.397	code:99%	.name .user .status .version 1 .mac
835	9	188	0.038	78.754	1.0	357.3633	562.5127	code:89%	,
836	137	188	0.038	78.792	0.029	410.2285	745.1918	code:69%	IC TE OL (CON _M SV
837	1398	188	0.038	78.83	0.021	437.3564	668.8677	code:72%	orm Man or ear Hy  Per
838	1619	188	0.038	78.868	0.353	310.7124	479.3921	math:96%	\n\n .\n\n ?\n\n \n $\n\n )\n\n
839	1468	187	0.038	78.906	0.281	452.3604	717.9907	math:61%	\n \n\n .\n\n .\n :\n\n :\n
840	1756	187	0.038	78.944	0.12	399.0005	624.8569	pile:34%	os  antis  res  abs  bios  ins
841	251	186	0.038	78.982	0.095	191.3374	384.3799	wiki:58%	 January  November  December  October  April  July
842	450	186	0.038	79.02	0.123	290.5713	524.1415	math:94%	2 1 R n 0 circ
843	1493	186	0.038	79.058	0.012	197.0903	505.103	web:35%	 Atlas a aw ler i th
844	1905	186	0.038	79.096	0.405	266.1895	636.9765	wiki:37%	 "  '  (  “  †  [
845	1922	186	0.038	79.133	0.279	226.104	477.1103	code:99%	\n .\n #\n ,\n  --------------------------------------------------------------------------\n ##\n
846	700	185	0.038	79.171	0.527	233.2754	440.4463	math:85%	\n\n .\n\n !\n\n ?\n\n )\n\n :\n\n
847	1067	185	0.038	79.209	0.876	429.8555	686.8721	web:58%	. • ). ?.
848	1098	185	0.038	79.246	0.037	441.1949	868.3447	wiki:38%	ul oto ere ux bes le
849	1218	185	0.038	79.284	0.025	350.2392	691.4766	pile:35%	 AC C  GM  IA  TM  DC
850	1243	185	0.038	79.322	0.093	328.8989	595.582	code:38%	 = ;  \xa0 : -    
851	1429	185	0.038	79.359	0.59	317.4062	437.1826	web:99%	.\n !\n ?\n ).\n %.\n !!\n
852	1535	185	0.038	79.397	0.015	415.4219	643.537	code:96%	 group  address  failed  name File  success
853	1730	185	0.038	79.435	0.692	335.1411	546.291	pile:73%	 to To  will  To  and  must
854	1885	185	0.038	79.472	0.146	304.4843	449.1865	code:84%	,  BUT  OR  EVENT . #
855	334	184	0.037	79.51	0.334	193.6714	351.3716	wiki:86%	 known  used  described  to  referred  defined
856	1359	184	0.037	79.547	0.322	125.9199	246.0547	code:96%	 you  You You
857	1737	184	0.037	79.584	0.041	339.6016	609.2812	code:88%	TT CONFIG NOT IME O  METHOD
858	692	183	0.037	79.622	0.182	204.23	366.2422	wiki:69%	6 9 2 0 8 7
859	863	183	0.037	79.659	0.057	187.4458	386.0654	wiki:72%	ist  writer  player ian  poet  director
860	1396	183	0.037	79.696	0.232	213.4854	489.2403	math:96%	1 2 pi 3 {x circ
861	1612	183	0.037	79.733	0.182	353.6079	657.6826	pile:96%	2 1 5 3 4 6
862	1613	183	0.037	79.771	0.369	226.4385	321.8228	code:93%	 License  terms  copy  Use  work  
863	1881	183	0.037	79.808	0.313	250.8477	442.6435	code:86%	\n .\n  #\n #\n  \n />.\n
864	1910	183	0.037	79.845	0.283	287.8799	447.9502	math:99%	\n\n \n .\n\n ?\n\n -\n .\n
865	491	182	0.037	79.882	0.27	197.2959	356.0757	code:98%	 else  try try  ImportError  e else
866	1038	182	0.037	79.919	0.035	383.0976	884.2373	code:75%	 intr  pel  dic bo odel ym
867	1898	182	0.037	79.956	0.776	355.7803	519.0244	web:97%	.\n ."\n ).\n ".\n \xa0 .\n\n
